id,category,fromdate,todate,sourcename,title,url,seendate,sourcecountry,language,sentiment
907567895,Election,06/10/2024,05/11/2024,latimes.com,Opinion : Trump is already starring in the sequel to his 2020 disaster :  The Jan . 6 Insurrection II  ,https://www.latimes.com/opinion/story/2024-10-06/jack-smith-donald-trump-tanya-chutkan-jan-6-insurrection,20241006T113000Z,United States,English,0
768486228,Election,06/10/2024,05/11/2024,ocregister.com,How AP uses expected vote instead of  precincts reporting  ,https://www.ocregister.com/2024/10/13/expected-vote-turnout-precincts-reporting-elections/,20241013T121500Z,United States,English,-1
396881313,Election,06/10/2024,05/11/2024,forbes.com,Here How Trump And His Allies Could Fight 2024 Election Results If He Loses,https://www.forbes.com/sites/saradorn/2024/10/15/heres-how-trump-and-his-allies-are-teeing-up-potential-election-loss-challenges/,20241015T164500Z,United States,English,-1
667187612,Election,06/10/2024,05/11/2024,orlandosentinel.com,How AP uses expected vote instead of  precincts reporting  ,https://www.orlandosentinel.com/2024/10/13/expected-vote-turnout-precincts-reporting-elections/,20241013T134500Z,United States,English,-1
901825647,Election,06/10/2024,05/11/2024,sandiegouniontribune.com,How AP uses expected vote instead of  precincts reporting  ,https://www.sandiegouniontribune.com/2024/10/13/expected-vote-turnout-precincts-reporting-elections/,20241013T130000Z,United States,English,-1
240194985,Election,06/10/2024,05/11/2024,bostonherald.com,How AP uses expected vote instead of  precincts reporting  ,https://www.bostonherald.com/2024/10/13/expected-vote-turnout-precincts-reporting-elections/,20241013T123000Z,United States,English,-1
782926477,Election,06/10/2024,05/11/2024,bostonglobe.com,Election winners often called first by the media . Why ? ,https://www.bostonglobe.com/2024/10/09/nation/news-media-elections/,20241009T170000Z,United States,English,1
943406239,Election,06/10/2024,05/11/2024,finance.yahoo.com,Analysis - Risks from potentially contested US election appear on market radar,https://finance.yahoo.com/news/analysis-risks-potentially-contested-us-050533360.html,20241010T053000Z,United States,English,0
282769200,Election,06/10/2024,05/11/2024,finance.yahoo.com,Analysis - Risks from potentially contested US election appear on market radar,https://finance.yahoo.com/news/analysis-risks-potentially-contested-us-050533859.html,20241010T054500Z,United States,English,0
902103260,Election,06/10/2024,05/11/2024,zerohedge.com,Michigan Republicans Prevail In Election Integrity Lawsuit Over Number Of Poll Workers,https://www.zerohedge.com/political/michigan-republicans-prevail-election-integrity-lawsuit-over-number-poll-workers,20241014T230000Z,United States,English,0
680478363,Election,06/10/2024,05/11/2024,yahoo.com,Georgia judge blocks controversial ballot hand tally rule,https://www.yahoo.com/news/georgia-judge-blocks-controversial-ballot-025515831.html,20241016T031500Z,United States,English,1
180972907,Election,06/10/2024,05/11/2024,yahoo.com,Today is the last day to register to vote in Texas,https://www.yahoo.com/news/today-last-day-register-vote-103050414.html,20241007T151500Z,United States,English,0
454250303,Election,06/10/2024,05/11/2024,yahoo.com,Swing - state GOP leaders amplified election denial in 2020 − and may do so again,https://www.yahoo.com/news/swing-state-gop-leaders-amplified-122643294.html,20241011T134500Z,United States,English,0
597688997,Election,06/10/2024,05/11/2024,washingtontimes.com,"Most GOP voters think poll workers will monkey with election , new survey finds",https://www.washingtontimes.com/news/2024/oct/19/most-gop-voters-think-poll-workers-will-monkey-wit/,20241019T194500Z,United States,English,1
298808458,Election,06/10/2024,05/11/2024,eastbaytimes.com,How early voting before Election Day became widespread,https://www.eastbaytimes.com/2024/10/12/advance-early-voting-absentee-mail-ballots/,20241012T143000Z,United States,English,1
227476281,Election,06/10/2024,05/11/2024,news.yahoo.com,"Mississippi receives more than 42 , 000 absentee ballots ahead of 2024 election",https://news.yahoo.com/news/mississippi-receives-more-42-000-161258780.html,20241014T210000Z,United States,English,1
782084553,Election,06/10/2024,05/11/2024,yahoo.com,"Mississippi receives more than 42 , 000 absentee ballots ahead of 2024 election",https://www.yahoo.com/news/mississippi-receives-more-42-000-161258780.html,20241014T191500Z,United States,English,1
555448733,Election,06/10/2024,05/11/2024,yahoo.com,"Poll workers , poll watchers – here is the difference",https://www.yahoo.com/news/poll-workers-poll-watchers-difference-161340682.html,20241012T191500Z,United States,English,0
728982766,Election,06/10/2024,05/11/2024,thehill.com,"Early voting in Georgia , North Carolina begins this week",https://thehill.com/homenews/state-watch/4934303-georgia-north-carolina-early-voting/,20241015T213000Z,United States,English,1
387558703,Election,06/10/2024,05/11/2024,fox5atlanta.com,Fulton County judge blocks State Election Board hand - counting rule,https://www.fox5atlanta.com/news/fulton-county-judge-blocks-state-election-boards-hand-counting-rule,20241016T060000Z,United States,English,0
892547007,Election,06/10/2024,05/11/2024,journalstar.com,US Attorney Office names district election officers to handle Election Day complaints,https://journalstar.com/news/local/crime-courts/us-attorneys-office-names-district-election-officers-to-handle-election-day-complaints/article_dddffa2a-8bdc-11ef-b950-834207e6c3f0.html,20241017T011500Z,United States,English,0
506664354,Election,06/10/2024,05/11/2024,yahoo.com,"For US adversaries , Election Day wont mean the end to efforts to influence Americans",https://www.yahoo.com/news/us-adversaries-election-day-wont-040435388.html,20241007T044500Z,United States,English,-1
354099674,Election,06/10/2024,05/11/2024,katu.com,"Judge blocks Georgia hand count ballot rule , citing potential chaos",https://katu.com/news/nation-world/superior-court-judge-robert-mcburney-blocks-georgias-hand-count-ballot-rule-citing-potential-chaos-election-day-democrat-republican-donald-trump-kamala-harris-poll-workers-cobb-fulton-county-early-voting,20241016T141500Z,United States,English,0
573389324,Election,06/10/2024,05/11/2024,yahoo.com,Swing - state election officials move aggressively to guard against a repeat of 2020 disruptions,https://www.yahoo.com/news/swing-state-election-officials-move-090037207.html,20241014T103000Z,United States,English,0
214324696,Election,06/10/2024,05/11/2024,edition.cnn.com,"New Georgia election rules passed by Trump - backed board are unconstitutional , judge rules",https://edition.cnn.com/2024/10/16/politics/georgia-trump-election-rules-struck-down/,20241017T000000Z,United States,English,1
869864722,Election,06/10/2024,05/11/2024,cnn.com,"New Georgia election rules passed by Trump - backed board are unconstitutional , judge rules",https://www.cnn.com/2024/10/16/politics/georgia-trump-election-rules-struck-down/,20241017T000000Z,United States,English,1
517418324,Election,06/10/2024,05/11/2024,us.cnn.com,"New Georgia election rules passed by Trump - backed board are unconstitutional , judge rules",https://us.cnn.com/2024/10/16/politics/georgia-trump-election-rules-struck-down/,20241017T023000Z,United States,English,1
864140032,Election,06/10/2024,05/11/2024,cnn.com,Swing - state election officials move aggressively to guard against a repeat of 2020 disruptions,https://www.cnn.com/2024/10/14/politics/election-officials-guard-against-disruptions-swing-states/,20241014T100000Z,United States,English,0
767304519,Election,06/10/2024,05/11/2024,aol.com,Swing - state election officials move aggressively to guard against a repeat of 2020 disruptions,https://www.aol.com/swing-state-election-officials-move-090037829.html,20241014T110000Z,United States,English,0
385882834,Election,06/10/2024,05/11/2024,abcnews.go.com,"For US adversaries , Election Day wont mean the end to efforts to influence Americans",https://abcnews.go.com/Politics/wireStory/us-adversaries-election-day-end-efforts-influence-americans-114551259,20241007T043000Z,United States,English,-1
406735765,Election,06/10/2024,05/11/2024,abcnews.go.com,"For US adversaries , Election Day wont mean the end to efforts to influence Americans",https://abcnews.go.com/US/wireStory/us-adversaries-election-day-end-efforts-influence-americans-114551258,20241007T073000Z,United States,English,-1
574778642,Election,06/10/2024,05/11/2024,yahoo.com,"Ohio election administrators say their workers are overworked , underpaid , and strained by attacks",https://www.yahoo.com/news/ohio-election-administrators-workers-overworked-085019935.html,20241017T103000Z,United States,English,0
851110784,Election,06/10/2024,05/11/2024,yahoo.com,A retired conservative judge challenge to claims about the 2020 election,https://www.yahoo.com/news/retired-conservative-judge-challenge-claims-233016955.html,20241009T004500Z,United States,English,0
405129942,Election,06/10/2024,05/11/2024,theweek.com,Georgia judge suspends new hand - count ballot rule,https://theweek.com/politics/speed-read-georgia-judge-hand-count,20241016T181500Z,United States,English,1
684410196,Election,06/10/2024,05/11/2024,abcnews.go.com,Want to follow election results like a pro ? Here what to watch in key states,https://abcnews.go.com/Politics/wireStory/follow-election-results-pro-watch-key-states-114612983,20241008T231500Z,United States,English,0
463373455,Election,06/10/2024,05/11/2024,yahoo.com,"Judge rejects handful of controversial rules , including hand - count rule , from Georgia board",https://www.yahoo.com/news/judge-rejects-handful-controversial-rules-235024686.html,20241017T020000Z,United States,English,1
940105057,Election,06/10/2024,05/11/2024,yahoo.com,Former NC Gov . Pat McCrory launches group aimed at boosting confidence in elections,https://www.yahoo.com/news/former-nc-gov-pat-mccrory-214749735.html,20241014T221500Z,United States,English,0
355644168,Election,06/10/2024,05/11/2024,yahoo.com,Former NC Gov . Pat McCrory launches group to boost confidence in elections,https://www.yahoo.com/news/former-nc-gov-pat-mccrory-214749795.html,20241014T230000Z,United States,English,0
799909482,Election,06/10/2024,05/11/2024,abc7ny.com,Georgia judge rules certification of election results is  mandatory  ,https://abc7ny.com/georgia-judge-rules-certification-of-election-results-is-mandatory/15431177/,20241015T193000Z,United States,English,0
808749319,Election,06/10/2024,05/11/2024,kiro7.com,Georgia judge blocks ballot counting rule and says county officials must certify election results,https://www.kiro7.com/news/politics/georgia-judge-rules/VKUWKB6SHFFGHIJBVJ3STZ55ZI/,20241016T031500Z,United States,English,0
811038050,Election,06/10/2024,05/11/2024,abc7news.com,Georgia judge rules certification of election results is  mandatory  ,https://abc7news.com/georgia-judge-rules-certification-of-election-results-is-mandatory/15431177/,20241015T163000Z,United States,English,0
741842849,Election,06/10/2024,05/11/2024,breitbart.com,Exclusive : Election Integrity Group to Troll Leftist Marc Elias,https://www.breitbart.com/politics/2024/10/07/exclusive-election-integrity-group-troll-leftist-marc-elias-after-failed-2024-push-ban-cornel-west-from-ballot/,20241007T191500Z,United States,English,-1
875483000,Election,06/10/2024,05/11/2024,ksat.com,Why and how AP counts the vote for thousands of US elections,https://www.ksat.com/news/politics/2024/10/08/why-and-how-ap-counts-the-vote-for-thousands-of-us-elections/,20241009T004500Z,United States,English,0
146573746,Election,06/10/2024,05/11/2024,yahoo.com,Today is the last day to register to vote in November general election . Check your status,https://www.yahoo.com/news/today-last-day-register-vote-133718541.html,20241007T143000Z,United States,English,1
806308741,Election,06/10/2024,05/11/2024,yahoo.com,Here how many absentee ballots were sent and received in Iowa after early voting started,https://www.yahoo.com/news/heres-many-absentee-ballots-were-230934463.html,20241017T234500Z,United States,English,1
382261775,Election,06/10/2024,05/11/2024,wesh.com,A judge has blocked a new rule that requires Georgia Election Day ballots to be counted by hand after the close of voting,https://www.wesh.com/article/georgia-judge-blocks-ballot-counting-rule/62617277,20241016T063000Z,United States,English,1
